Name,Created,Tags,Text
滋味,"March 21, 2024 10:34 PM",,"　　眼睛清澈如山巅上的湖水
　　你的皮肤如丝绸柔软
　　就是你这样的女孩用美丽
　　深深伤害了我的心
　　即便伤害了我的心我还是
　　很想很想留在你身边
　　留在你身边把心底的歌
　　不分白昼与黑夜般唱给你
　　听远方的我正挂念着你
　　也许你听不懂我的痴情
　　但你让我尝到爱情的滋味
　　这滋味甜甜的，很美

"
朴素的姑娘,"March 21, 2024 10:34 PM",,"　　清冷的河岸边，绿头鸭悠闲地玩耍。
　　我喜欢，朴素的姑娘。素衣似雪。
　　雪白的皮肤，□□的胸，修长的腿。
　　如此，也惆怅，也叹息，流年逝水。
　　夏日炎炎，高山常在，绿水要长流。
　　忙碌的罅隙，憧憬天空，与爱情。
　　多少长夜，衣服湿透，泪水已流干。
　　烈火寒冰般，饥渴难耐，还要姑娘。
　　没有你的风景，风景仍然是风景。
　　多情自伤，不多情，杨柳却如丝丝。
　　樱花零落，梧桐似雨，春光易泻，
　　朴素的姑娘，你在何方我亦飘零。
　　所谓，人间惆怅事，乌龟不管不顾，
　　虽是，如此煽情泪，却也无风无雨。

"
前世今生,"March 21, 2024 10:34 PM",,"　　前世你爱的人是我
　　今生我苦苦哀求
　　哀求你的爱以此偿还
　　我前世对你的拖欠
　　我的姑娘我的心上人
　　你还记得你前世
　　那痴情迷幻的岁月吗
　　我的灵魂跟你诉说
　　我爱你痴迷于你
　　是回报你前世的爱
　　姑娘啊姑娘，我爱你
　　与今生的你没关系
　　它超越现实超越俗世
　　陷入永恒的轮回
　　跟幻境，与不朽的梦
　　2021.3.25象牙塔·钱馆

"
怀念狼,"March 21, 2024 10:34 PM",,"　　我是荒原上怀念的那头狼
　　眼睛透露欲望的火焰
　　便是我对诗歌病态般痴迷
　　坚信它把我捎带远方
　　像我曾日思夜想的爱情
　　还是数不清的情书
　　整张整张的白纸都在倾诉
　　怀念狼怀念陶醉的样子
　　让我觉得，活着就是谎言
　　像曲折的小路艰辛
　　我这荒原上的狼在嚎叫
　　在怀念彷徨的日子
　　怀念春风般华美的心上人
　　我是荒原上怀念的那头狼
　　眼睛透露着欲望的火焰
　　有些时空却再也，回不去
　　我只能悄悄怀念它们
　　2022.7.28故乡·大堡村

"
小绵羊,"March 21, 2024 10:34 PM",,"　　我要做温驯的小绵羊
　　永远跟在屁股后面
　　唱着温柔的曲，咩咩咩
　　亲爱的姑娘～我爱你～
　　你是完美圣洁的仙女
　　有雪的肌肤柔顺的长发
　　玉手，与秋水柔情般的双眸
　　你说话的声音像唱的歌
　　让人陶醉痴迷疯狂
　　还像妖精那样勾引我的魂
　　使我心甘情愿地想
　　要做只温驯的小绵羊
　　守护你，爱你
　　2020.6.16象牙塔·钱馆

"
黄昏边上,"March 21, 2024 10:34 PM",,"　　时间被人动了手脚
　　一天一眨眼就过去了
　　诗音在耳边激荡
　　游吟着岁月的激情
　　一杯酒咕噜咕噜下肚
　　妙语以为神仙附体
　　哇，海伦都向你表白
　　你觉得，你醉了
　　春天，绿叶，飞鸟
　　黄昏边上的男人
　　他即将从诗歌走向小说
　　蝶儿翩翩起舞
　　2020.7.2象牙塔·钱馆

"
碎片,"March 21, 2024 10:34 PM",,"　　遥远的村庄
　　月亮爬出了地平线
　　天上的星星
　　许久未曾遇见
　　地上的人儿
　　也许再也不见
　　温柔的姑娘
　　我想把你迎娶
　　用星星的碎片
　　搭建起世界
　　把你捧在手掌心
　　2019.11.18象牙塔·钱馆

"
爱情,"March 21, 2024 10:34 PM",,"　　他曾找你，低声请求你
　　你把他滚烫的痴心
　　当成了游戏欢愉自己
　　你永远也不会明白
　　藏在皮肤深处的秘密
　　他想要把你咬碎吞咽
　　你得到了那个人
　　不再是少年的那天
　　他终于明白
　　如果执手千年相看泪眼
　　不如把它遗忘在角落
　　铭印在心房刻在骨头上
　　2022.7.12象牙塔·钱馆

"
我想你,"March 21, 2024 10:34 PM",,"　　我想念你的时候
　　你也在想我
　　这是伟大的爱情
　　遇见你的时机不对
　　再怎么努力
　　也都是悲剧罢了
　　你的笑让我飞红
　　我却偷偷摸摸瞧你
　　思念像电流导入
　　深邃的夜化作流星
　　让你想起我哇
　　而我正努力思念着你
　　和你说温柔的话语
　　给你羞涩的回眸
　　对彼此，一往情深
　　这是伟大的爱情
　　2019.11.7象牙塔·钱馆

"
青春的诗,"March 21, 2024 10:34 PM",,"　　我迷恋的，不是那个地方
　　而是某种诗意般的感觉
　　而那种感觉像青春期的姑娘
　　永远永远活在我记忆深处
　　我忽然怀念起钱学森图书馆
　　我怀念我曾在钱馆里热血沸腾
　　那时，诗人的野心勃勃燃烧
　　使得我活在梦幻般的文学世界
　　啊，我翻阅着沉甸甸的书籍
　　噼里啪啦敲击电脑的键盘
　　一两首、一两天，那个样儿
　　不知不觉间写完青春的诗
　　后来，我听从生命的召唤
　　回到生养我的地方，我知道
　　我很久很久都不会回去了

"
绽放,"March 21, 2024 10:34 PM",,"　　这个寂静的夜晚
　　风阵阵吹拂
　　喝了小点儿啤酒
　　坐在杉树下
　　看着跟前的钱馆
　　我想起曾经
　　曾经的我仍少年
　　你熟悉每个角落
　　聆听某种声音
　　汲取天地的精华
　　可你明白
　　江湖路远不可测
　　你也明白将来
　　有些人不会相见
　　如果回到从前
　　选择，依然如故
　　相逢是首歌
　　同行的人便有你我
　　就因为相遇相知
　　有朵花会为你绽放
　　在难料的角落
　　它悄悄地为你绽放
　　2020.3.15象牙塔·钱馆

"
蒙尘,"March 21, 2024 10:34 PM",,"　　天空澄澈勾走了你
　　时间把我们遗忘
　　少年的心情则像风筝
　　化作蓝天远去
　　耐心等待再耐心些
　　在时光的左岸
　　耐心些我愿意等待
　　在日记空白的地方
　　画出耐心的字样
　　我还相信，新的思想
　　终将隐没忧伤
　　以此告诫我自己
　　要像鱼儿忘了忘了
　　忘了干干净净
　　进而让少年的心情
　　扎下根又蒙尘
　　2020.11.23象牙塔·钱馆

"
没有题目的题目,"March 21, 2024 10:34 PM",,"　　风儿吹，草儿动，蓝天白云……
　　荒野长满杂草，小蛇在草间游动。
　　这场景为何老在我的梦里出现？
　　最终，我取名为：没有题目的题目。
　　那场景，在南方小镇的荒山野岭，
　　我好像遇见过，有那么点熟悉。
　　或许，我潜意识对她有种想念吧。
　　北方桂花开了，我想起南方的月桂，
　　我不想月桂，而想像月桂的姑娘……
　　她声音轻柔而美丽，像春风像春水。
　　就算离别，我也曾想，我喜欢你。
　　只是生命抓不住风，等不来你。
　　如果你冷，我想抱你，想给温暖，
　　有些话想和你说，有些事想跟你做……
　　当初，有意无意遇见，也没留痕迹。
　　有好感的姑娘，仿佛数不清楚。
　　可是，再也没有你的温柔。

"
陪跑,"March 21, 2024 10:34 PM",,"　　岁月陪着你跑下去
　　很努力的样子
　　你还是跑不到终点
　　运动员别放弃陪跑
　　跑着跑着跑着
　　也就跑出了全世界
　　像瘸腿的乌龟
　　仍能跑千万里路
　　跑着跑着就成了
　　冠军、领头羊
　　如果等到那天
　　恍然间觉悟
　　原来陪跑也享受
　　不仅享受
　　还是一种天赋
　　2021.1.3象牙塔·钱馆

"
蛇,"March 21, 2024 10:34 PM",,"　　有天，我遇见了蛇
　　一条肥硕的菜花
　　弯曲着从我跟前路过
　　这天我又遇见了蛇
　　一条消瘦的乌梢
　　像泥鳅那样游来游去
　　不知怎滴回事
　　我的梦里常出现蛇
　　有时竟是竹叶青
　　吓得我在午夜惊醒
　　像熟识的老朋友
　　给我传达某种讯息
　　2019.10.3象牙塔·崇实

"
觉醒了的自己,"March 21, 2024 10:34 PM",,"　　绝望的时候宛如走在独木桥上
　　周围全是深不见底的洞穴
　　我像掉进水里的孩子紧紧抓住
　　救命的稻草，它是希望
　　却像盏油灯随风跳跃着火焰
　　我不知道它什么时候熄灭
　　常忍受着黎明以前黑暗的煎熬
　　偶尔也曾想要放弃可我
　　还是不愿意服输！因为啊
　　觉醒了的自己不会完全妥协
　　亦不会绝对的追随内心
　　生活就是这样仿佛有无数烦恼
　　像树根那样与你纠缠不清
　　而你只能用心追寻效率与卓越
　　这是你可以掌握的抉择

"
从心从道,"March 21, 2024 10:34 PM",,"　　上了年纪有些许阅历
　　逐渐把许多事情看清楚
　　并不是所有都可以让
　　自己保持兴趣持续兴奋
　　也不是所有都让自己
　　觉得很有价值很有意义
　　更不是所有都让自己
　　的内心安静而祥和

"
蹩脚诗人,"March 21, 2024 10:34 PM",,"　　若干年后风轻云淡
　　天边停泊的白云才想起
　　我曾是蹩脚的诗人
　　蹩脚诗人？蹩脚？
　　诗人写过许多情书也写过
　　大量诗歌包括情诗
　　诚挚的爱情没有回应
　　情书与诗诉说着
　　我不后悔我爱得真诚
　　昂贵的代价是命运
　　2019.9.27象牙塔·钱馆

"
燃烧的玫瑰,"March 21, 2024 10:34 PM",,"　　一把钥匙两本书
　　三杯酒也人生
　　我孤独地踏遍人间
　　在夜晚迸发灵感
　　使我沉迷于书籍
　　与文学作伴
　　我历尽人世沧桑
　　尝遍酸甜苦辣
　　悔恨诗歌的岁月
　　玫瑰般燃烧
　　2020.7.23象牙塔·钱馆

"
柚香,"March 21, 2024 10:34 PM",,"　　浅绿的柚子吊在树的枝桠上
　　小小的圆滚滚的像青橘子
　　我凑到柚子跟前，捕捉柚香
　　它像桂花那样若隐若现
　　我隔段时间去摘两三个回家
　　摆在书桌上，累了就嗅嗅
　　我知道许多年后它会是乡愁
　　活在我记忆那最深的地方
　　只因，我的思想早不在这儿
　　憧憬着努力着要走出深山
　　亲爱的朋友呵我想远走他乡
　　而深秋的虫吟像在诉说：
　　青春找不回来了，你往前
　　你往前奔跑把柚香存在脑海
　　让它们留在文字深处啊

"
灯卷难语,"March 21, 2024 10:34 PM",,"　　柳树枯，梧桐叶落，君不知离愁别绪。夜夜相思更伤残。情似星斗，渐微茫。夜深酒深情更深。
　　少年狂，人静夜深。寂寞孤苦好悲凉。别来岁月无音信。熟识背影，煞余心。苦寻思灯卷难语。

"
独立,"March 21, 2024 10:34 PM",,"　　在各种门外徘徊
　　所有都陌生
　　我不明白该往哪走
　　也不明白归途
　　像无家可归的孩子
　　流浪街头的人儿
　　哪怕是非转瞬成空
　　哪怕青山依旧
　　我都情愿做枯萎的花
　　情愿做寒冬的梅
　　绝世而独立
　　高洁而傲岸地活
　　2020.1.22故乡·大堡村

"
手指写下,"March 21, 2024 10:34 PM",,"　　春天的嫩芽在夏天已油绿
　　这个秋天会结出圆圆的果实
　　那时我在太阳升起的海平面上
　　用手指使劲写下：
　　读书读懂了自然也就做了
　　生命进入新阶段时，我知道
　　丰盈而内敛此后默默
　　奋斗的路上通向无限光明
　　决心抛弃内卷也不躺平
　　我要掌握命运唱出生命的绝响
　　让我的声音从大地深处传来
　　给人温暖的力量甚至昂扬
　　以语言文字为媒介的艺术
　　献身这样伟大事业的人，必然
　　是旗手 领头羊 民族的脊梁
　　2022.7.1象牙塔·钱馆

"
欢愉,"March 21, 2024 10:34 PM",,"　　看着你
　　就像看着花
　　打秋风
　　又像摸春水
　　我呢活在
　　春天
　　的尾巴上
　　2019.12.25象牙塔·钱馆

"
旗手,"March 21, 2024 10:34 PM",,"　　我是扛旗的水手
　　没有了忧伤
　　像一颗钉子摆在哪里
　　我就在哪里使劲
　　只要有风，就有劲
　　有雨露就有灵
　　有事就藏在心里
　　使劲写出带血的文字
　　化作杜鹃鸟悲鸣
　　给人的心灵以净化
　　春风化雨成了泥土
　　也愿守护天空
　　活着，原是要忍受
　　这与生俱来的
　　甚至不可推卸的
　　使命只因为
　　你是伟大的旗手
　　2020.10.2象牙塔·崇实

"
英雄吉尔伽美什,"March 21, 2024 10:34 PM",,"　　底格里斯幼发拉底之间
　　肥沃的美索不达米亚
　　城邦以及民族战乱不断
　　苏美尔建立最早王朝
　　在时间的流变里孕育出
　　苏美尔—巴比伦文学的桂冠
　　史诗《吉尔伽美什》
　　吉尔伽美什？他是英雄
　　他声名远扬喊声镇住大地
　　他英姿飒爽迷倒众生
　　他热血沸腾坚毅而勇敢
　　他征讨芬巴巴看着战友死去
　　死亡、活着？灵魂？
　　此后寻求人类生存的意义
　　雕刻泥板上的字住进永生岛
　　多少烟云消散活成神话
　　人类早期探索自我的存在
　　朴素的思想永恒的哲思
　　2020.6.14象牙塔·钱馆

"
软绵绵,"March 21, 2024 10:34 PM",,"　　断断续续的语句
　　软绵绵的，像□□
　　奇奇怪怪的文字
　　热乎乎的，是胸膛
　　爱情是语句与□□
　　爱情是文字与胸膛
　　还是我看你来了
　　而你对我阳光满面
　　走了，我依旧是我
　　没希望寻新姑娘
　　还有希望原地等你
　　没有你，没有爱情
　　就是宿命与传说
　　2021.4.23象牙塔·钱馆

"
冷板凳,"March 21, 2024 10:34 PM",,"　　你瞧，那树上挂着
　　褐色的小灯笼
　　小灯笼是野梨子
　　在这儿，荒山野岭
　　没有人在乎果实
　　也不曾有人见落花
　　它们啊萌芽茁壮
　　寒来暑往秋收冬藏
　　完全没有人在意
　　你献身冷板凳事业
　　便已像这野梨子
　　孤寂、艰辛、荆棘
　　甚至疲惫与痛苦
　　然鹅，你有梦想！
　　你不愿意服输

"
安宁,"March 21, 2024 10:34 PM",,"　　窗外，白云像帆船
　　静静停泊在蔚蓝色天空
　　窗内少年翻阅诗集
　　他的心不再彷徨不再忧郁
　　有些事无法打心底服从
　　一点儿也不安全
　　这时候会焦虑、恐惧
　　也许那些真的是没有缘分
　　所有的经历都是命运
　　试错、碰壁，才静下心来
　　思考什么样的路是命运
　　我想我终于明白：
　　读书、创作是我渴望的人生
　　掌握在我手里的这半命运
　　到这儿终于战胜未知
　　青春不会迷茫
　　我愿追随内心的安宁
　　在路上继续往前
　　2022.7.3象牙塔·钱馆

"
柔柳,"March 21, 2024 10:34 PM",,"　　你的眼睛温柔如水
　　如我□□风流
　　你使我憔悴，又让我
　　振奋还心潮澎湃
　　我们踏遍春天的角落
　　寻找最美人间神话
　　你就是，□□
　　我今生最大的毒品
　　你的左手拉我右手
　　春风吹拂柔柳
　　2020.1.20象牙塔·崇实

"
左右手提着东西,"March 21, 2024 10:34 PM",,"　　左手提着意义，右手提着不朽，
　　时间的长河，做收藏沙子的旅人。
　　我们仰望星空，我们收藏沙子……
　　左手提着意义，春风吹拂柔柳；
　　右手提着不朽，秋水淋漓梧桐；
　　左手提着意义，右手提着，不朽。
　　不朽是西，意义是东，是东西。
　　左右手提着的，就是东西~~~
　　我们仰望星空，我们收藏沙子……
　　每粒沙子都有它的故事，它的记忆。
　　我们是收藏沙子的旅人收藏沙子。
　　左手提着意义，右手提着，不朽。
　　不朽是西，意义是东，是东西。
　　左右手提着的，就是东西~~~
　　我们仰望星空，我们收藏沙子……
　　每粒沙子都有它的故事，它的记忆。
　　我们是收藏沙子的旅人收藏沙子。

"
可曾懂我的悲伤？,"March 21, 2024 10:34 PM",,"　　随意变幻的风，吹拂大地和杨柳
　　天边的云朵，可曾懂我的悲伤？
　　多少次，我看见年老的窗台
　　落满了灰尘，只因为，我失去了你
　　憧憬的未来，雨的夜晚，忽然倒塌
　　倒塌了的未来，扬起漫天的灰尘
　　因了我的悲伤，灰尘，也沉重了
　　随意变化的风，只吹拂杨柳
　　天边的云朵，你可曾懂我的悲伤？
　　天空，历史，还有春风春水
　　我想你，也想哭，谁叫我牵挂你
　　流血开花，日渐成熟的我，想问你
　　人生何所似，为什么这么悲凉！
　　亲爱的，你可曾懂我的悲伤？
　　我满怀希望，满心欢喜，可还是心碎

"
栖息,"March 21, 2024 10:34 PM",,"　　农村没有乡村没有乡土
　　只有贫穷以及泥泞
　　乡村啊存在我的脑海
　　它是诗意的栖息地
　　存在岁月最深的地方
　　像在山间的雾忽隐忽藏
　　看样子要流连许久
　　窗外，雨落了大半天
　　我想走出去淋着雨
　　询问自己，未来何在？

"
车屁股,"March 21, 2024 10:34 PM",,"　　我对绵延不绝的群山叹息
　　像是哀怨的妇人在哭
　　一辆面包车忽然扬长行驶
　　它那绝尘而去的车屁股
　　你瞧瞧，那车屁股真像是
　　在嘲笑我讽刺我挤兑我
　　唉，老虎落到平阳等地方
　　都要被狗狗欺负，别说
　　人到绝境车屁股要挤兑你
　　我，这是悟道
　　这时食指的诗句落在
　　了我的心坎上
　　2022.8.15故乡·大堡村

"
归宿,"March 21, 2024 10:34 PM",,"　　一辈子到哪儿
　　我隐隐有了答案
　　就像康德那样
　　跟时间赛跑
　　无情的岁月会
　　赋予光环
　　最后活成了神话
　　里梦境的样子
　　2020.5.13象牙塔·钱馆

"
在你身后,"March 21, 2024 10:34 PM",,"　　此时此刻在你身后
　　有人注视着你有你的幸福
　　你只要伸出手或点头同意
　　他的生命都将属于你
　　他有好些好些话想和你说
　　有好些好些事想和你做
　　可他还没有说没有做的时候
　　却犯下傻得不能再傻的错
　　你知道吗？你在他心底深处
　　像火把就是他的光明
　　在阴暗的角落照亮他的生命
　　他对你没有半点儿□□是你
　　像玫瑰吸引还使他迷醉
　　他满脑子都是你完美的笑容
　　他奋不顾身地想要爱你
　　那瞬间他走在男人的路上
　　他不管你是否遭遇尘世污染
　　不在乎你心里有没有位置
　　你在他心底儿永远完美无瑕
　　你天真纯洁温柔还可爱
　　也许是拖欠，也许是人性
　　不管怎样他都认你好
　　2022.6.5象牙塔·钱馆

"
知识分子,"March 21, 2024 10:34 PM",,"　　儒释道同心后
　　我跨进知识分子行列
　　作为知识分子的
　　我有些清高有些傲气
　　除此，还很有骨气
　　我不会为权贵折腰
　　不在草民跟前趾高气扬
　　因为我懂得尊重生命
　　尊重生命的意志

"
送你几行诗,"March 21, 2024 10:34 PM",,"　　送你几行诗，今天你生日
　　它代表了我的心意
　　希望你真心喜欢，有感动
　　送你几行诗，赠予我姑娘
　　心意抵达你的梦境
　　希望你真心喜欢，有感动
　　送你几行诗，爱情缓慢来
　　情意缠绵夜的温柔
　　希望你真心喜欢，有感动
　　送你几行诗，你开心就好
　　爱意渐浓你的心思
　　希望你真心喜欢，有感动
　　送你几行诗，你幸福就好
　　或许你真有些厌烦
　　希望你真心喜欢，有感动

"
冠军,"March 21, 2024 10:34 PM",,"　　我想和你永远永远在一起
　　亲爱的姑娘我真的想
　　把你扑倒成温柔美丽的妻
　　有时我又会折磨自个儿
　　只因给不了你想要的
　　幸福还有光彩靓丽的人生
　　姑娘啊姑娘你有耐看的美
　　像大米那样诱惑着老鼠
　　可你不明白，也不会知道
　　爱上一个人只在刹那间
　　忘掉她却要一辈子
　　前世的牵连成今生的挂念
　　我哭诉我的爱情也哭诉
　　逝去或正远去的姑娘
　　所以，我要做冠军让你看到
　　爱你的青年可以做冠军
　　2021.6.3象牙塔·钱馆

"
凤仙花,"March 21, 2024 10:34 PM",,"　　走到房后，水稻已抽穗
　　飘着小片小片花瓣
　　它们即将油绿而泛黄
　　立秋以后是七月
　　蓝蜻蜓红蜻蜓灰色蜻蜓
　　在稻田上空飞来飞去
　　我回头，还是熟悉的场景
　　凤仙花站在路边摇曳
　　像是在为我唱歌还有跳舞
　　粉色的花瓣飘落草丛深处
　　凤仙花啊你的花苞
　　让孩儿忍不住想要触摸
　　奔放活跃的跳跃感
　　赋予我们童年满是欢乐
　　转眼曾是野孩儿的我
　　长大回不到曾经
　　2019.8.7象牙塔·崇实

"
相逢,"March 21, 2024 10:34 PM",,"　　既然作出了选择
　　咱就永远永远
　　别再见面别再相逢
　　早早断了这联系
　　谁也不拖欠谁
　　以免最后一场空
　　搞得像竹篮打水
　　2019.7.24象牙塔·主楼

"
回忆,"March 21, 2024 10:34 PM",,"　　我以为，我可以
　　爱到地老天荒
　　我以为，我可以
　　融化寒冰千仞
　　我以为，扬起风
　　梧桐就会落叶
　　我以为，我爱你
　　你也会爱我
　　然鹅，是这样吗？
　　你是我前世的乡愁
　　我却是你的过客
　　2019.9.17象牙塔·主楼

"
我曾为你写情诗,"March 21, 2024 10:34 PM",,"　　亲爱的姑娘，我曾为你写情诗
　　那些情诗都把日记写满了
　　亲爱的姑娘，我曾为你流眼泪
　　那些泪水都把枕头湿透了
　　荒唐的青春让生活失去安宁，
　　陨落别处的流星，忽然没了踪影
　　内心深处，埋葬初冬的爱情
　　那儿有，书写不了的真心与实意
　　亲爱的姑娘，我曾为你写情诗
　　那些情诗企图感动我心爱的姑娘
　　亲爱的姑娘，我曾为你流眼泪
　　那些泪水企图拥抱我心爱的姑娘
　　我曾为你写情诗，我亲爱的姑娘
　　山无棱，水为竭，天地合，痴心未改

"
乾隆,"March 21, 2024 10:34 PM",,"　　写诗的速度越来越快
　　诗歌的数量，指数增长
　　看样子要赶上乾隆
　　不是的哦，不是的哦
　　他是皇帝，有四万多首
　　独自压过全唐的诗人！
　　我却是小小的草民
　　编草鞋般表达纯与真
　　正迈着蹒跚的步伐
　　摇摇晃晃的滚落泪水
　　我不知道什么时候
　　这草鞋，就编不下去

"
春风般柔软,"March 21, 2024 10:34 PM",,"　　我的低吟浅唱留不住
　　正在远去或者消失的青春
　　我仔细端详你的容颜
　　别后，倾听我对你的思念
　　无奈的叹息像在诉说
　　爱人啊爱人我再难遇见你
　　你不爱我，我也会祝你
　　幸福安逸别经历风雨
　　这些言语像片片白净的雪花
　　全是我对你真诚的寄托
　　你的微笑像春风那样柔软
　　而你还是玉那样的姑娘
　　姑娘啊姑娘，心里有了你
　　我再也再也装不进别人
　　任凭谁也卷不走你的魅影
　　是无法擦拭掉痴情
　　2020.10.27象牙塔·钱馆

"
冷板凳,"March 21, 2024 10:34 PM",,"　　你瞧，那树上挂着
　　褐色的小灯笼
　　小灯笼是野梨子
　　在这儿荒山野岭的
　　没有人在乎果实
　　也不曾有人遇见落花
　　它们萌芽、茁壮
　　寒来暑往跟秋收冬藏
　　你献身冷板凳事业
　　已像这野梨子
　　孤寂、艰辛、荆棘
　　甚至疲惫与痛苦
　　然鹅，你还有梦想
　　你不愿意服输
　　2019.9.3象牙塔·教室

"
圣殿,"March 21, 2024 10:34 PM",,"　　黄昏，我在圣殿
　　修炼虔诚心灵
　　忧伤，也是欢乐
　　最后化作美丽的记忆
　　让孩儿荡起双桨
　　飘啊飞啊万能的主
　　太阳却往山里掉
　　竟冒出了星光与诗句
　　仿若夜在救赎
　　此刻，心中的寺庙
　　有木头敲木鱼
　　佛变成了文学机器
　　清醒，冷静，有灵
　　有日记跟笔记录
　　时刻，在圣殿修炼
　　婴儿般孩童般
　　纯洁真诚的心灵
　　2021.1.9象牙塔·钱馆

"
我喜欢你,"March 21, 2024 10:34 PM",,"　　我——喜——欢——你
　　与其说，这是爱你的宣言
　　不如理解为夜行少年的嚎叫
　　心里没底为自己壮胆
　　冬妮娅跟保尔他们纵然结合
　　也注定不会幸福
　　与其让心爱的人流落红尘
　　跟自己过贫贱的日子
　　不如让她活在记忆深处
　　就是有那么些人
　　要认定她美，纵然不美
　　也是花儿永不凋零
　　她让你遍体鳞伤让你发誓
　　我再也不想看见你
　　然而，再遇见她还那么美
　　那么温柔那么让你想入非非
　　她的眼神她的微笑依然
　　牵动你的情绪，撩拔你的爱情
　　让你想起还是少年的自己
　　曾鼓起勇气说：
　　我——喜——欢——你
　　2020.5.11象牙塔·钱馆

"
温柔美丽的女人,"March 21, 2024 10:34 PM",,"　　我爱你喜欢你想要你
　　你是温柔美丽的女人有你
　　纵然让我死也愿意
　　我喜欢你，没有你的日子
　　我痛苦煎熬水深火热
　　做我老婆这辈子都不会遗憾
　　遇见你择偶标准失去意义
　　我只要爱你有你留在我身边
　　因为我爱你甚至想要你
　　你让我遍体鳞伤我依然爱你
　　你是我温柔美丽的女人
　　爱你爱得水深火热甘之如饴
　　爱你以后我不会再爱别人
　　你也不会遇见我这样爱你的人
　　你是我前世的乡愁今生的美酒
　　我为你痴狂在为你燃烧
　　如果你愿意我到你跟前宣誓
　　用生命捍卫你征服世界
　　2019.12.29象牙塔·钱馆

"
选种,"March 21, 2024 10:34 PM",,"　　知识与理性的时代
　　激情与狂热的时代
　　这个时代早把我们
　　的命运安排得明明白白
　　老天爷它让文学使我
　　在诗歌的国度
　　宣泄欢乐与忧伤
　　只有诗歌与远方的云彩
　　让我心驰神往
　　2019.9.21象牙塔·钱馆

"
陌生人,"March 21, 2024 10:34 PM",,"　　今儿，我在路边等车许久
　　驶往县城的班车，一辆又一辆
　　满满当当的像是让我继续等
　　我隐隐觉得这是好事多磨
　　拦车，不管班车，小车都拦
　　我终于拦到，还跟司机撇
　　撇来撇去，他竟不收我车钱
　　这钱，您就拿去买瓶水喝
　　再加点油，谢谢您帮了大忙！
　　许是觉得我坦诚，他说：
　　这车钱，你拿回去给老人家
　　买点东西，前天我从沿河
　　遇见你们这样的人，没收钱
　　你人很好！既然这样我们
　　加个微信交个朋友，有需要
　　您千万联系我！慢点儿开！

"
ABC,"March 21, 2024 10:34 PM",,"　　A
　　赶路
　　压力只是睡觉
　　一觉醒来，屁事
　　都没有然后
　　来冲冲，去冲冲
　　我继续赶路
　　急急忙忙拉大
　　B
　　距离
　　我们寝室
　　到图书馆的距离
　　就是，回家
　　习惯走在路上
　　享受忙碌
　　神神秘秘滴
　　C
　　飞翔
　　窗外，红旗飘扬
　　却被顽劣孩童
　　恶作剧般撒了灰
　　我心飞向月亮
　　而鸟从月儿飞出
　　飞到姑娘心头
　　2021.5.7象牙塔·钱馆

"
紫槿,"March 21, 2024 10:34 PM",,"　　路边，那株紫槿吐露芳华
　　悄悄告诉我，风吹你的时候
　　那是我的思念在轻吻你
　　昨晚，夜深忽梦少年的事儿
　　我啊确实没有理由悲伤
　　为几片浮云也不值得忧愁
　　这些岁月黑夜遮盖了我的眼
　　光明在明天等待前行的我
　　紫槿呵，我运着火焰般篮球
　　从你身边像清风那样小跑
　　我的目光忽然落到你那儿去
　　有人，你会在此刻舒展着笑脸
　　没有人你也会唱出欢乐的歌
　　我要向你学习，成为我自己
　　走自己的路干自己的活儿
　　认识自己的灵魂，以梦为马

"
那弯月亮,"March 21, 2024 10:34 PM",,"　　温柔的夜是你的眼
　　我是天边那轮弯弯的月
　　和你诉说情话
　　语言轻飘飘月光清凉
　　尘封到蜘蛛网底下
　　忘不了那晚情景
　　月亮儿弯弯是你的唇
　　我窥探你美丽的面容
　　像夜莺为你歌唱
　　时间卷起啦小波浪
　　像朵朵泛白的花
　　现实，却再也不见
　　玉儿般美丽姑娘
　　2020.10.11象牙塔·钱馆

"
诗序,"March 21, 2024 10:34 PM",,"　　我殷切向往漫步的诗人
　　在李白的歌谣里狂奔
　　就用语言这清晰的线条
　　刻画诗歌般美丽人生
　　还用文字这温柔的谎言
　　雕琢童话那样的故事
　　在深远而寂寥的夜空下
　　山间漂浮着袅袅余音
　　青山绿水白草红叶黄花
　　读进奢华的古典文学
　　我缓缓吐露，诗风雅颂

"
情诗,"March 21, 2024 10:34 PM",,"　　亲爱的姑娘
　　我为你写出情诗
　　我的情诗
　　把日记写满
　　亲爱的姑娘
　　我为你流下眼泪
　　我的眼泪
　　把枕头儿都弄湿
　　亲爱的姑娘
　　我为你写出情诗
　　亲爱的姑娘
　　我为你流下眼泪
　　2019.7.17象牙塔·崇实

"
